hh1,hh2,hh3,hh4,hh5d,hh5m,hh5y,hh6,hh7,hh9,hh10,hh11,hh12,hh13,hh14,hh15,hh16,hh17,hh18h,hh18m,hh19h,hh19m,sl1,sl9a,sl9b,sl9c,cd_flag,cl2a,cl2b,cl2c,cl2d,cl4,cl5,cl6,cl7a,cl7b,cl7c,cl7d,cl7e,cl7f,cl8,cl9,cl10a,cl10b,cl10c,cl10d,cl10e,cl10f,cl10g,cl12,cd2,cd3a,cd3b,cd3c,cd3d,cd3e,cd3f,cd3g,cd3h,cd3i,cd3j,cd3k,cd4,hc1a,hc1c,hc2,hc3,hc4,hc5,hc6,hc7,hc8a,hc8b,hc8c,hc8d,hc8e,hc8f,hc8g,hc8h,hc8i,hc8j,hc8k,hc8l,hc8m,hc8n,hc8o,hc8p,hc8q,hc9b,hc9c,hc9d,hc10,hc11,hc12,hc12a,hc12b,hc12c,hc12d,hc13,hc14a,hc14b,hc14c,hc14e,hc14f,hc14g,hc15,ws1,ws2,ws3,ws4,ws5,ws6,ws7a,ws7b,ws7c,ws7d,ws7e,ws7f,ws7x,ws7z,ws8,ws9,ws10,ws11,hw1,hw2,hw3a,hw3ba,hw3bb,hw3bc,hw4,hw5a,hw5ba,hw5bb,hw5bc,hhsex,ethnicity,helevel,hhweight,wscore,windex5,wscoreu,windex5u,wscorer,windex5r,psu,stratum,hh_id
388,9,635,631,4,3,2014,1,5,1,1,3,1,0,0,0,632,3,9,0,9,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,36,31,33,2,NA,1,2,1,2,1,2,2,2,1,1,2,1,2,2,2,2,2,1,2,1,2,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,91,21,2,NA,NA,2,,,,,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,1,1,4,0.9359694186666283,0.4192464274916758,4,-0.1862275199202612,2,NA,NA,388,5,38809
388,10,635,631,5,3,2014,1,5,1,2,4,2,2,1,1,632,3,8,10,9,55,1,1,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,2,2,2,2,2,2,2,2,2,97,1,2,36,31,33,2,NA,1,2,1,2,1,2,2,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,91,21,2,NA,NA,2,,,,,,,,,12,2,NA,NA,1,1,1,,,C,NA,NA,,,,1,1,2,0.9359694186666283,0.3176952671562842,3,-0.31290784827712764,2,NA,NA,388,5,38810
388,11,635,631,4,3,2014,1,5,1,1,3,1,1,0,0,632,3,17,15,17,50,1,1,3,9,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,2,2,2,2,2,NA,3,2,1,2,2,2,2,2,2,2,2,2,2,97,1,1,36,31,33,1,NA,1,2,1,2,1,1,1,2,1,1,2,2,1,1,2,2,2,1,2,1,2,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,91,21,2,NA,NA,2,,,,,,,,,12,2,NA,NA,1,1,1,,B,,NA,NA,,,,2,1,3,0.9359694186666283,0.41849682489718076,4,-0.18716261413773905,2,NA,NA,388,5,38811
388,12,635,631,5,3,2014,1,5,1,3,5,1,1,0,0,632,3,14,30,15,10,1,1,5,5,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,2,2,2,2,2,NA,5,2,1,2,2,2,2,2,2,2,2,2,2,97,1,2,36,35,33,2,NA,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,1,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,21,NA,2,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,,B,,NA,NA,,,,1,1,2,0.9359694186666283,1.0599716550658416,5,0.6130472687434355,4,NA,NA,388,5,38812
388,13,637,631,6,3,2014,1,5,1,1,1,1,1,0,0,632,3,16,20,17,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,1,36,31,33,2,NA,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,1,2,1,500,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,91,21,2,NA,NA,2,,,,,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,2,1,3,0.9359694186666283,-0.12888798363976273,3,-0.8699995906331595,1,NA,NA,388,5,38813
388,14,637,631,5,3,2014,1,5,1,5,5,1,1,1,1,632,3,17,2,17,45,2,1,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,2,1,2,2,2,2,2,2,2,2,97,1,1,36,31,33,2,NA,1,2,1,2,1,2,1,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,91,21,2,NA,NA,2,,,,,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,1,1,3,0.9359694186666283,0.30483664072912,3,-0.32894838402907356,2,NA,NA,388,5,38814
388,15,635,631,5,3,2014,1,5,1,1,2,2,2,0,0,632,3,18,40,19,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,1,36,31,33,2,NA,1,1,1,2,1,2,2,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,21,NA,2,NA,NA,1,A,,,D,,,,,12,2,NA,NA,1,1,1,,B,,NA,NA,,,,2,1,2,0.9359694186666283,0.3703029155281614,3,-0.24728226460263578,2,NA,NA,388,5,38815
388,16,637,631,5,3,2014,1,5,1,2,2,0,0,0,0,632,3,16,0,16,42,1,1,2,17,1,2,2,2,1,8,2,1,NA,NA,NA,NA,NA,NA,2,NA,2,2,1,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,1,36,31,33,95,NA,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,91,21,2,NA,NA,2,,,,,,,,,12,2,NA,NA,1,1,1,,B,,NA,NA,,,,1,1,3,0.9359694186666283,-0.5268296379831992,2,-1.3664132138020944,1,NA,NA,388,5,38816
388,17,636,631,4,3,2014,1,5,1,1,3,1,1,1,1,632,3,9,15,9,55,1,1,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,2,2,2,2,2,9,2,2,2,1,1,1,36,31,33,2,NA,1,2,1,2,1,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,21,NA,1,NA,NA,1,A,,,D,,,,,12,2,NA,NA,1,1,1,,B,,NA,NA,,,,2,1,1,0.9359694186666283,0.6659887014533358,4,0.12157193979787131,2,NA,NA,388,5,38817
388,18,637,631,5,3,2014,1,5,1,3,7,1,1,1,1,632,3,9,10,9,55,2,1,6,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,2,2,2,2,2,2,2,2,2,2,2,97,1,3,36,31,33,2,NA,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,1,2,1,1,2,NA,2,NA,2,NA,1,0,0,0,4,0,0,1,91,21,1,NA,NA,2,,,,,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,1,1,2,0.9359694186666283,1.0250408204987262,5,0.5694726844833737,3,NA,NA,388,5,38818
388,19,632,631,4,3,2014,1,5,1,1,4,1,1,0,0,632,3,9,0,9,40,1,1,4,12,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,1,2,2,2,2,0,4,2,2,2,1,2,2,2,2,2,2,2,2,97,1,2,36,34,33,2,NA,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,2,2,1,1,1,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,91,21,2,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,,,C,NA,NA,,,,1,1,4,0.9359694186666283,0.8686185685476786,4,0.37434323274658976,3,NA,NA,388,5,38819
388,20,635,631,4,3,2014,1,5,1,1,2,1,1,0,0,632,3,14,0,14,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,1,36,31,33,1,NA,1,2,1,2,1,1,1,2,1,1,2,2,1,2,2,2,2,1,1,1,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,91,21,2,NA,NA,1,,,,D,,,,,12,2,NA,NA,1,1,1,,B,,NA,NA,,,,2,1,3,0.9359694186666283,0.31704481895290937,3,-0.3137192520238748,2,NA,NA,388,5,38820
389,1,636,631,8,3,2014,1,5,1,1,2,2,2,0,0,632,2,19,30,20,10,1,1,2,15,1,2,1,2,2,4,2,2,2,2,2,2,2,2,2,NA,2,2,1,1,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,36,31,33,2,NA,1,2,1,2,1,2,1,2,1,2,2,1,2,1,2,2,2,1,1,1,2,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,11,NA,NA,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,2,1,2,1.0808218286983684,0.7511427272994469,4,0.2277976089036427,3,NA,NA,389,5,38901
389,2,637,631,9,3,2014,1,5,1,1,1,0,0,0,0,632,2,9,0,9,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,1,36,31,33,2,NA,1,1,1,2,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,91,11,NA,NA,NA,2,,,,,,,,,12,2,NA,NA,1,1,1,,B,,NA,NA,,,,1,1,2,1.0808218286983684,0.6687489040873121,4,0.12501516363547968,2,NA,NA,389,5,38902
389,3,637,631,8,3,2014,1,5,1,2,4,1,1,1,1,632,2,13,10,14,0,2,1,3,8,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,2,2,2,2,2,NA,3,2,2,2,1,2,2,2,2,2,2,2,2,97,1,1,36,31,33,2,NA,1,2,1,2,1,1,1,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,91,21,2,NA,NA,2,,,,,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,1,1,2,1.0808218286983684,0.36469386068383725,3,-0.2542792984829373,2,NA,NA,389,5,38903
389,4,636,631,9,3,2014,1,5,1,1,4,2,2,0,0,632,2,16,30,17,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,2,36,31,33,2,NA,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,1,1,2,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,91,21,2,NA,NA,2,,,,,,,,,12,2,NA,NA,1,1,1,A,B,,NA,NA,,,,1,1,4,1.0808218286983684,0.10140122383403577,3,-0.5827245627213788,1,NA,NA,389,5,38904
389,5,632,631,7,3,2014,1,5,1,2,4,1,1,0,0,632,2,9,0,9,40,2,1,3,14,1,2,2,2,1,5,2,2,2,2,2,2,2,2,2,NA,1,2,1,2,2,2,2,4,3,1,1,2,1,1,2,2,2,2,2,2,1,5,1,1,36,31,33,2,NA,1,2,1,2,1,2,2,2,1,2,1,1,2,1,2,2,2,1,2,1,2,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,91,21,2,NA,NA,2,,,,,,,,,12,2,NA,NA,1,1,1,,B,C,NA,NA,,,,1,1,2,1.0808218286983684,0.5436185096240453,4,-0.03107915774576433,2,NA,NA,389,5,38905
389,6,636,631,8,3,2014,1,5,1,1,1,1,1,0,0,632,2,16,30,18,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,1,36,31,33,2,NA,1,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,91,21,2,NA,NA,2,,,,,,,,,12,2,NA,NA,1,1,1,,,C,NA,NA,,,,2,1,2,1.0808218286983684,0.16407696163522145,3,-0.5045395078343597,1,NA,NA,389,5,38906
389,7,635,631,7,3,2014,1,5,1,1,3,1,1,0,0,632,2,7,30,8,10,1,1,3,13,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,2,2,2,2,2,NA,3,2,1,2,1,2,2,2,2,2,2,2,2,97,1,1,36,31,33,2,NA,1,1,1,1,1,2,1,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,91,21,2,NA,NA,2,,,,,,,,,12,2,NA,NA,1,1,1,,B,,NA,NA,,,,2,1,2,1.0808218286983684,0.3951171072282498,3,-0.21632771970038622,2,NA,NA,389,5,38907
389,8,636,631,7,3,2014,1,5,1,2,4,2,2,0,0,632,2,10,30,11,10,2,2,4,15,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,1,2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,34,31,33,2,NA,1,2,1,2,1,2,1,2,1,2,2,1,2,1,2,2,2,1,2,1,2,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,21,NA,2,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,,B,,NA,NA,,,,1,1,2,1.0808218286983684,0.36176894469924464,3,-0.25792799453053233,2,NA,NA,389,5,38908
389,9,637,631,7,3,2014,1,5,1,2,3,0,0,0,0,632,2,8,0,8,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,2,36,35,33,2,NA,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,11,NA,NA,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,,,C,NA,NA,,,,1,1,4,1.0808218286983684,1.5360648066042786,5,1.206951233662735,5,NA,NA,389,5,38909
389,10,637,631,8,3,2014,1,5,1,1,3,1,1,1,1,632,2,8,0,8,45,1,1,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,1,2,2,2,2,2,2,2,2,97,1,2,36,31,33,2,NA,1,1,1,2,1,1,1,2,1,1,2,1,1,1,2,2,2,1,2,1,2,1,840,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,11,NA,NA,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,1,1,4,1.0808218286983684,1.184176473994274,5,0.7679869778850493,4,NA,NA,389,5,38910
389,11,635,631,9,3,2014,1,5,1,2,4,1,1,1,1,632,2,8,35,9,20,1,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,2,2,2,2,2,2,2,2,2,97,1,1,36,31,33,2,NA,1,2,1,2,1,1,2,2,1,1,2,1,1,2,2,2,2,1,1,1,2,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,91,21,2,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,,B,,NA,NA,,,,1,1,4,1.0808218286983684,0.5308442473234886,4,-0.04701445319100306,2,NA,NA,389,5,38911
389,12,637,631,7,3,2014,1,5,1,2,4,1,1,1,1,632,2,9,10,9,52,2,1,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,2,1,2,2,2,2,2,2,2,2,5,1,1,36,31,33,2,NA,1,2,1,2,1,2,1,2,1,1,2,1,1,1,2,2,2,1,1,1,2,1,1000,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,91,21,2,NA,NA,2,,,,,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,1,1,2,1.0808218286983684,0.7151099445879072,4,0.18284839581307946,3,NA,NA,389,5,38912
389,13,635,631,9,3,2014,1,5,1,2,2,1,1,0,0,632,2,13,45,14,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,1,36,31,33,2,NA,1,2,1,2,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,13,NA,NA,NA,NA,1,A,,,,,,,,12,1,1,4,1,1,2,,,,1,1,A,,,1,1,2,1.0808218286983684,0.26409328238577234,3,-0.379773820156542,2,NA,NA,389,5,38913
389,14,637,631,8,3,2014,1,5,1,1,3,2,2,0,0,632,2,16,20,17,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,1,36,31,33,2,NA,1,2,2,2,2,1,2,2,1,1,2,1,2,2,2,2,2,1,2,1,2,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,91,21,2,NA,NA,2,,,,,,,,,12,1,1,10,1,1,1,A,,,NA,NA,,,,2,1,4,1.0808218286983684,-0.0829665903323461,3,-0.8127147977900693,1,NA,NA,389,5,38914
389,15,635,631,8,3,2014,1,5,1,2,3,1,1,1,1,632,2,10,18,10,55,1,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,2,2,2,2,2,2,2,2,2,97,1,1,36,31,33,2,NA,1,2,1,2,1,2,2,2,1,1,2,1,2,2,2,2,2,1,2,1,2,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,91,21,2,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,,B,,NA,NA,,,,1,1,3,1.0808218286983684,0.4192464274916758,4,-0.1862275199202612,2,NA,NA,389,5,38915
389,16,636,631,9,3,2014,1,5,1,1,3,1,1,1,1,632,2,10,3,10,43,1,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,2,2,2,2,2,2,2,2,2,97,1,1,36,31,33,2,NA,1,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,91,21,2,NA,NA,1,A,,,,,,,,12,1,1,5,1,1,1,,B,,NA,NA,,,,2,1,3,1.0808218286983684,-0.1508215288070578,2,-0.8973606635607994,1,NA,NA,389,5,38916
389,17,635,631,8,3,2014,1,5,1,1,3,1,1,1,1,632,2,9,17,10,0,1,1,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,1,2,2,2,2,2,1,2,2,97,1,1,36,31,33,2,NA,1,2,1,2,1,2,1,2,1,1,2,1,2,1,2,2,2,1,2,1,2,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,91,21,2,NA,NA,2,,,,,,,,,12,2,NA,NA,1,1,1,,B,,NA,NA,,,,2,1,2,1.0808218286983684,0.6363425984641277,4,0.0845898112946532,2,NA,NA,389,5,38917
389,18,635,631,7,3,2014,1,5,1,1,4,2,2,0,0,632,2,9,15,9,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,1,36,31,33,2,NA,1,2,1,2,1,1,1,2,1,1,2,1,2,1,2,2,2,1,1,1,2,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,91,21,2,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,,B,C,NA,NA,,,,2,1,3,1.0808218286983684,0.655088403409422,4,0.1079743272168808,2,NA,NA,389,5,38918
389,19,637,631,7,3,2014,1,5,1,1,3,1,1,1,1,632,2,13,15,14,10,1,1,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,1,2,2,2,2,2,2,2,2,97,1,1,36,31,33,2,NA,1,2,1,1,2,2,1,2,1,2,2,1,2,1,2,2,2,1,2,1,2,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,91,11,NA,NA,NA,2,,,,,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,2,1,1,1.0808218286983684,0.529730858647697,4,-0.048403353549918426,2,NA,NA,389,5,38919
389,20,636,631,7,3,2014,1,5,1,2,4,1,1,0,0,632,2,14,30,15,10,2,2,4,12,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,2,2,2,2,2,NA,4,1,1,2,1,1,2,2,2,2,2,2,2,1,1,2,36,31,33,2,NA,1,2,1,2,1,2,1,2,1,1,2,1,2,2,2,2,2,1,1,1,2,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,11,NA,NA,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,1,1,2,1.0808218286983684,0.8466420448764198,4,0.34692854614308033,3,NA,NA,389,5,38920
390,1,636,631,11,3,2014,1,5,1,1,5,3,3,0,0,632,3,9,30,10,10,1,1,5,16,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,2,1,1,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,1,36,31,33,2,NA,1,2,1,2,1,1,1,2,1,1,2,1,2,1,2,2,2,1,1,1,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,11,NA,NA,NA,NA,1,A,B,,,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,1,1,2,0.997681688029263,0.9547205674886308,5,0.48175145400175395,3,NA,NA,390,5,39001
390,2,635,631,11,3,2014,1,5,1,2,3,1,1,0,0,632,3,7,45,8,20,1,1,3,12,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,2,1,1,2,2,2,14,3,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,32,31,33,2,NA,1,1,1,2,1,2,2,2,1,2,2,1,2,2,2,2,2,1,2,1,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,91,13,NA,NA,NA,2,,,,,,,,,11,2,NA,NA,1,1,1,,,C,NA,NA,,,,1,1,1,0.997681688029263,0.13306917749529878,3,-0.5432202699594899,1,NA,NA,390,5,39002
390,3,637,631,10,3,2014,1,5,1,1,2,1,1,0,0,632,3,18,0,18,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,36,31,33,2,NA,1,2,1,2,1,1,2,2,1,1,2,1,1,1,2,2,2,1,2,1,2,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,11,NA,NA,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,A,,,NA,NA,,,,2,1,2,0.997681688029263,0.9512661789259258,5,0.4774422656483132,3,NA,NA,390,5,39003
390,4,636,631,10,3,2014,1,5,1,4,4,1,1,0,0,632,3,17,10,17,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,3,36,35,33,2,NA,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,2,1,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,11,NA,NA,NA,NA,1,A,,,,,,,,12,2,NA,NA,1,1,1,,B,,NA,NA,,,,1,1,3,0.997681688029263,1.4624084436314,5,1.11506836185546,5,NA,NA,390,5,39004
390,5,636,631,11,3,2014,1,5,1,1,4,2,2,0,0,632,3,15,10,15,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,36,31,33,2,NA,1,2,1,2,1,2,2,2,1,1,2,1,2,1,2,2,2,1,2,1,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,11,NA,NA,NA,NA,1,A,B,,,,,,,12,2,NA,NA,1,1,1,,B,,NA,NA,,,,1,1,1,0.997681688029263,0.9218066427238167,4,0.4406928704961679,3,NA,NA,390,5,39005
